# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2226       1.583146912005e-11       9.117390763955e-13      -4.507567383971e-13       0.000000000000e+00       2.014440472520e-16       3.060062456782e-17       7.138697766671e-18 
 2227       1.577513941407e-11       9.127870731957e-13      -4.648431788634e-13       0.000000000000e+00       2.010327743277e-16       3.025689920563e-17       7.121872608129e-18 
 2228       1.572002899495e-11       9.137423542674e-13      -4.790009969569e-13       0.000000000000e+00       2.006224607610e-16       2.991595274138e-17       7.105385538360e-18 
 2229       1.566613094620e-11       9.146049222860e-13      -4.932240411324e-13       0.000000000000e+00       2.002131043250e-16       2.957781962806e-17       7.089238796137e-18 
 2230       1.561343831716e-11       9.153747806128e-13      -5.075061373690e-13       0.000000000000e+00       1.998047027732e-16       2.924253441901e-17       7.073434625635e-18 
 2231       1.556194412283e-11       9.160519332969e-13      -5.218410891453e-13       0.000000000000e+00       1.993972538398e-16       2.891013176810e-17       7.057975276437e-18 
 2232       1.551164134396e-11       9.166363850755e-13      -5.362226774133e-13       0.000000000000e+00       1.989907552392e-16       2.858064642973e-17       7.042863003541e-18 
 2233       1.546252292691e-11       9.171281413754e-13      -5.506446605736e-13       0.000000000000e+00       1.985852046663e-16       2.825411325901e-17       7.028100067361e-18 
 2234       1.541458178364e-11       9.175272083137e-13      -5.651007744501e-13       0.000000000000e+00       1.981805997966e-16       2.793056721186e-17       7.013688733738e-18 
 2235       1.536781079171e-11       9.178335926991e-13      -5.795847322643e-13       0.000000000000e+00       1.977769382856e-16       2.761004334505e-17       6.999631273940e-18 
 2236       1.532220279415e-11       9.180473020328e-13      -5.940902246104e-13       0.000000000000e+00       1.973742177694e-16       2.729257681638e-17       6.985929964667e-18 
 2237       1.527775059951e-11       9.181683445092e-13      -6.086109194295e-13       0.000000000000e+00       1.969724358643e-16       2.697820288473e-17       6.972587088060e-18 
 2238       1.523444698174e-11       9.181967290176e-13      -6.231404619848e-13       0.000000000000e+00       1.965715901670e-16       2.666695691019e-17       6.959604931702e-18 
 2239       1.519228468022e-11       9.181324651427e-13      -6.376724748359e-13       0.000000000000e+00       1.961716782543e-16       2.635887435417e-17       6.946985788628e-18 
 2240       1.515125639965e-11       9.179755631657e-13      -6.522005578137e-13       0.000000000000e+00       1.957726976834e-16       2.605399077945e-17       6.934731957322e-18 
 2241       1.511135481005e-11       9.177260340656e-13      -6.667182879948e-13       0.000000000000e+00       1.953746459915e-16       2.575234185037e-17       6.922845741731e-18 
 2242       1.507257254673e-11       9.173838895199e-13      -6.812192196766e-13       0.000000000000e+00       1.949775206961e-16       2.545396333285e-17       6.911329451263e-18 
 2243       1.503490221019e-11       9.169491419057e-13      -6.956968843516e-13       0.000000000000e+00       1.945813192950e-16       2.515889109454e-17       6.900185400797e-18 
 2244       1.499833636613e-11       9.164218043008e-13      -7.101447906822e-13       0.000000000000e+00       1.941860392657e-16       2.486716110491e-17       6.889415910685e-18 
 2245       1.496286754539e-11       9.158018904847e-13      -7.245564244755e-13       0.000000000000e+00       1.937916780663e-16       2.457880943537e-17       6.879023306757e-18 
 2246       1.492848824392e-11       9.150894149397e-13      -7.389252486576e-13       0.000000000000e+00       1.933982331345e-16       2.429387225934e-17       6.869009920328e-18 
 2247       1.489519092272e-11       9.142843928517e-13      -7.532447032488e-13       0.000000000000e+00       1.930057018884e-16       2.401238585237e-17       6.859378088204e-18 
 2248       1.486296800779e-11       9.133868401114e-13      -7.675082053381e-13       0.000000000000e+00       1.926140817260e-16       2.373438659226e-17       6.850130152681e-18 
 2249       1.483181189013e-11       9.123967733153e-13      -7.817091490574e-13       0.000000000000e+00       1.922233700251e-16       2.345991095914e-17       6.841268461558e-18 
 2250       1.480171492566e-11       9.113142097668e-13      -7.958409055569e-13       0.000000000000e+00       1.918335641438e-16       2.318899553558e-17       6.832795368135e-18 
 2251       1.477266943519e-11       9.101391674769e-13      -8.098968229795e-13       0.000000000000e+00       1.914446614198e-16       2.292167700670e-17       6.824713231223e-18 
 2252       1.474466770437e-11       9.088716651656e-13      -8.238702264351e-13       0.000000000000e+00       1.910566591710e-16       2.265799216026e-17       6.817024415147e-18 
 2253       1.471770198367e-11       9.075117222627e-13      -8.377544179759e-13       0.000000000000e+00       1.906695546949e-16       2.239797788677e-17       6.809731289752e-18 
 2254       1.469176448832e-11       9.060593589091e-13      -8.515426765706e-13       0.000000000000e+00       1.902833452691e-16       2.214167117961e-17       6.802836230405e-18 
 2255       1.466684739826e-11       9.045145959572e-13      -8.652282580794e-13       0.000000000000e+00       1.898980281508e-16       2.188910913510e-17       6.796341618005e-18 
 2256       1.464294285812e-11       9.028774549729e-13      -8.788043952284e-13       0.000000000000e+00       1.895136005771e-16       2.164032895263e-17       6.790249838983e-18 
 2257       1.462004297717e-11       9.011479582355e-13      -8.922642975846e-13       0.000000000000e+00       1.891300597650e-16       2.139536793475e-17       6.784563285312e-18 
 2258       1.459813982926e-11       8.993261287396e-13      -9.056011515301e-13       0.000000000000e+00       1.887474029109e-16       2.115426348728e-17       6.779284354507e-18 
 2259       1.457722545283e-11       8.974119901959e-13      -9.188081202374e-13       0.000000000000e+00       1.883656271914e-16       2.091705311940e-17       6.774415449634e-18 
 2260       1.455729047685e-11       8.954057575772e-13      -9.318789709172e-13       0.000000000000e+00       1.879847299279e-16       2.068375944739e-17       6.769948749880e-18 
 2261       1.453831998939e-11       8.933084101053e-13      -9.448099610563e-13       0.000000000000e+00       1.876047090852e-16       2.045434509932e-17       6.765835449838e-18 
 2262       1.452029764222e-11       8.911211219780e-13      -9.575979643481e-13       0.000000000000e+00       1.872255627765e-16       2.022875751844e-17       6.762016320968e-18 
 2263       1.450320702229e-11       8.888450721666e-13      -9.702398445183e-13       0.000000000000e+00       1.868472890981e-16       2.000694393279e-17       6.758431922702e-18 
 2264       1.448703165161e-11       8.864814444212e-13      -9.827324553138e-13       0.000000000000e+00       1.864698861295e-16       1.978885135492e-17       6.755022602205e-18 
 2265       1.447175498724e-11       8.840314272762e-13      -9.950726404925e-13       0.000000000000e+00       1.860933519332e-16       1.957442658169e-17       6.751728494146e-18 
 2266       1.445736042115e-11       8.814962140559e-13      -1.007257233812e-12       0.000000000000e+00       1.857176845547e-16       1.936361619397e-17       6.748489520457e-18 
 2267       1.444383128017e-11       8.788770028798e-13      -1.019283059022e-12       0.000000000000e+00       1.853428820226e-16       1.915636655644e-17       6.745245390102e-18 
 2268       1.443115082593e-11       8.761749966685e-13      -1.031146929847e-12       0.000000000000e+00       1.849689423485e-16       1.895262381730e-17       6.741935598838e-18 
 2269       1.441930225478e-11       8.733914031486e-13      -1.042845649983e-12       0.000000000000e+00       1.845958635271e-16       1.875233390806e-17       6.738499428983e-18 
 2270       1.440826869770e-11       8.705274348589e-13      -1.054376013083e-12       0.000000000000e+00       1.842236435360e-16       1.855544254324e-17       6.734875949180e-18 
 2271       1.439803322023e-11       8.675843091551e-13      -1.065734802749e-12       0.000000000000e+00       1.838522803355e-16       1.836189522017e-17       6.731004014162e-18 
 2272       1.438857882241e-11       8.645632482160e-13      -1.076918792516e-12       0.000000000000e+00       1.834817718693e-16       1.817163721874e-17       6.726822264514e-18 
 2273       1.437988843869e-11       8.614654790488e-13      -1.087924745848e-12       0.000000000000e+00       1.831121160636e-16       1.798461360109e-17       6.722269126443e-18 
 2274       1.437194493789e-11       8.582922334942e-13      -1.098749416125e-12       0.000000000000e+00       1.827433108275e-16       1.780076921144e-17       6.717282811538e-18 
 2275       1.436473112305e-11       8.550447482325e-13      -1.109389546630e-12       0.000000000000e+00       1.823753540532e-16       1.762004867579e-17       6.711801316536e-18 
 2276       1.435822973145e-11       8.517242647887e-13      -1.119841870540e-12       0.000000000000e+00       1.820082436156e-16       1.744239640169e-17       6.705762423091e-18 
 2277       1.435242343447e-11       8.483320295381e-13      -1.130103110917e-12       0.000000000000e+00       1.816419773723e-16       1.726775657799e-17       6.699103697532e-18 
 2278       1.434729483753e-11       8.448692937118e-13      -1.140169980698e-12       0.000000000000e+00       1.812765531638e-16       1.709607317458e-17       6.691762490632e-18 
 2279       1.434282648003e-11       8.413373134023e-13      -1.150039182678e-12       0.000000000000e+00       1.809119688132e-16       1.692728994215e-17       6.683675937373e-18 
 2280       1.433900083527e-11       8.377373495687e-13      -1.159707409507e-12       0.000000000000e+00       1.805482221267e-16       1.676135041196e-17       6.674780956707e-18 
 2281       1.433580031036e-11       8.340706680427e-13      -1.169171343676e-12       0.000000000000e+00       1.801853108927e-16       1.659819789554e-17       6.665014251328e-18 
 2282       1.433320724618e-11       8.303385395336e-13      -1.178427657508e-12       0.000000000000e+00       1.798232328828e-16       1.643777548451e-17       6.654312307429e-18 
 2283       1.433120391726e-11       8.265422396339e-13      -1.187473013142e-12       0.000000000000e+00       1.794619858508e-16       1.628002605025e-17       6.642611394471e-18 
 2284       1.432977253176e-11       8.226830488252e-13      -1.196304062531e-12       0.000000000000e+00       1.791015675334e-16       1.612489224374e-17       6.629847564947e-18 
 2285       1.432889523133e-11       8.187622524831e-13      -1.204917447426e-12       0.000000000000e+00       1.787419756500e-16       1.597231649523e-17       6.615956654147e-18 
 2286       1.432855409109e-11       8.147811408830e-13      -1.213309799364e-12       0.000000000000e+00       1.783832079024e-16       1.582224101404e-17       6.600874279923e-18 
 2287       1.432873111956e-11       8.107410092059e-13      -1.221477739662e-12       0.000000000000e+00       1.780252619749e-16       1.567460778831e-17       6.584535842453e-18 
 2288       1.432940825851e-11       8.066431575433e-13      -1.229417879404e-12       0.000000000000e+00       1.776681355347e-16       1.552935858472e-17       6.566876524005e-18 
 2289       1.433056738299e-11       8.024888909030e-13      -1.237126819431e-12       0.000000000000e+00       1.773118262312e-16       1.538643494827e-17       6.547831288705e-18 
 2290       1.433219030118e-11       7.982795192146e-13      -1.244601150329e-12       0.000000000000e+00       1.769563316965e-16       1.524577820202e-17       6.527334882299e-18 
 2291       1.433425875434e-11       7.940163573350e-13      -1.251837452420e-12       0.000000000000e+00       1.766016495449e-16       1.510732944684e-17       6.505321831920e-18 
 2292       1.433675441675e-11       7.897007250540e-13      -1.258832295750e-12       0.000000000000e+00       1.762477773735e-16       1.497102956116e-17       6.481726445848e-18 
 2293       1.433965889559e-11       7.853339470994e-13      -1.265582240080e-12       0.000000000000e+00       1.758947127617e-16       1.483681920073e-17       6.456482813282e-18 
 2294       1.434295373095e-11       7.809173531430e-13      -1.272083834876e-12       0.000000000000e+00       1.755424532712e-16       1.470463879838e-17       6.429524804099e-18 
 2295       1.434662039565e-11       7.764522778057e-13      -1.278333619294e-12       0.000000000000e+00       1.751909964462e-16       1.457442856372e-17       6.400786068622e-18 
 2296       1.435064029525e-11       7.719400606633e-13      -1.284328122176e-12       0.000000000000e+00       1.748403398132e-16       1.444612848295e-17       6.370200037382e-18 
 2297       1.435499476794e-11       7.673820462517e-13      -1.290063862033e-12       0.000000000000e+00       1.744904808811e-16       1.431967831860e-17       6.337699920887e-18 
 2298       1.435966508446e-11       7.627795840728e-13      -1.295537347038e-12       0.000000000000e+00       1.741414171411e-16       1.419501760924e-17       6.303218709382e-18 
 2299       1.436463301117e-11       7.581340564916e-13      -1.300745805830e-12       0.000000000000e+00       1.737931462114e-16       1.407210396403e-17       6.266708624939e-18 
 2300       1.436988250328e-11       7.534469626125e-13      -1.305689385026e-12       0.000000000000e+00       1.734456662718e-16       1.395096807400e-17       6.228199613557e-18 
 2301       1.437539802225e-11       7.487198349484e-13      -1.310368965684e-12       0.000000000000e+00       1.730989756320e-16       1.383165905054e-17       6.187741225083e-18 
 2302       1.438116397356e-11       7.439542115831e-13      -1.314785433759e-12       0.000000000000e+00       1.727530725870e-16       1.371422616270e-17       6.145383194918e-18 
 2303       1.438716470668e-11       7.391516361775e-13      -1.318939680114e-12       0.000000000000e+00       1.724079554168e-16       1.359871883731e-17       6.101175444225e-18 
 2304       1.439338451500e-11       7.343136579757e-13      -1.322832600527e-12       0.000000000000e+00       1.720636223868e-16       1.348518665915e-17       6.055168080133e-18 
 2305       1.439980763575e-11       7.294418318115e-13      -1.326465095689e-12       0.000000000000e+00       1.717200717474e-16       1.337367937114e-17       6.007411395944e-18 
 2306       1.440641824997e-11       7.245377181137e-13      -1.329838071221e-12       0.000000000000e+00       1.713773017344e-16       1.326424687446e-17       5.957955871342e-18 
 2307       1.441320048243e-11       7.196028829132e-13      -1.332952437671e-12       0.000000000000e+00       1.710353105686e-16       1.315693922877e-17       5.906852172593e-18 
 2308       1.442013840154e-11       7.146388978483e-13      -1.335809110526e-12       0.000000000000e+00       1.706940964559e-16       1.305180665235e-17       5.854151152760e-18 
 2309       1.442721601936e-11       7.096473401715e-13      -1.338409010212e-12       0.000000000000e+00       1.703536575874e-16       1.294889952226e-17       5.799903851901e-18 
 2310       1.443441729147e-11       7.046297927551e-13      -1.340753062108e-12       0.000000000000e+00       1.700139921393e-16       1.284826837452e-17       5.744161497279e-18 
 2311       1.444172611694e-11       6.995878440976e-13      -1.342842196545e-12       0.000000000000e+00       1.696750982727e-16       1.274996390426e-17       5.686975503570e-18 
 2312       1.444912633827e-11       6.945230883299e-13      -1.344677348813e-12       0.000000000000e+00       1.693369741340e-16       1.265403696592e-17       5.628397473066e-18 
 2313       1.445660174132e-11       6.894371252212e-13      -1.346259459171e-12       0.000000000000e+00       1.689996178543e-16       1.256053857336e-17       5.568479195882e-18 
 2314       1.446413605524e-11       6.843315601854e-13      -1.347589472851e-12       0.000000000000e+00       1.686630275501e-16       1.246951990009e-17       5.507272650164e-18 
 2315       1.447171295244e-11       6.792080042868e-13      -1.348668340060e-12       0.000000000000e+00       1.683272013225e-16       1.238103227938e-17       5.444830002293e-18 
 2316       1.447931604850e-11       6.740680742469e-13      -1.349497015992e-12       0.000000000000e+00       1.679921372580e-16       1.229512720449e-17       5.381203607093e-18 
 2317       1.448692890210e-11       6.689133924497e-13      -1.350076460832e-12       0.000000000000e+00       1.676578334275e-16       1.221185632874e-17       5.316446008036e-18 
 2318       1.449453501499e-11       6.637455869486e-13      -1.350407639759e-12       0.000000000000e+00       1.673242878874e-16       1.213127146579e-17       5.250609937450e-18 
 2319       1.450211783192e-11       6.585662914721e-13      -1.350491522956e-12       0.000000000000e+00       1.669914986786e-16       1.205342458972e-17       5.183748316723e-18 
 2320       1.450966074056e-11       6.533771454300e-13      -1.350329085616e-12       0.000000000000e+00       1.666594638271e-16       1.197836783524e-17       5.115914256510e-18 
 2321       1.451714707144e-11       6.481797939197e-13      -1.349921307943e-12       0.000000000000e+00       1.663281813436e-16       1.190615349783e-17       5.047161056941e-18 
 2322       1.452456009793e-11       6.429758877319e-13      -1.349269175163e-12       0.000000000000e+00       1.659976492238e-16       1.183683403392e-17       4.977542207825e-18 
 2323       1.453188303612e-11       6.377670833573e-13      -1.348373677529e-12       0.000000000000e+00       1.656678654481e-16       1.177046206108e-17       4.907111388857e-18 
 2324       1.453909904480e-11       6.325550429923e-13      -1.347235810325e-12       0.000000000000e+00       1.653388279819e-16       1.170709035813e-17       4.835922469826e-18 
 2325       1.454619122538e-11       6.273414345455e-13      -1.345856573876e-12       0.000000000000e+00       1.650105347752e-16       1.164677186535e-17       4.764029510817e-18 
 2326       1.455314262183e-11       6.221279316432e-13      -1.344236973548e-12       0.000000000000e+00       1.646829837629e-16       1.158955968465e-17       4.691486762423e-18 
 2327       1.455993622063e-11       6.169162136365e-13      -1.342378019760e-12       0.000000000000e+00       1.643561728645e-16       1.153550707969e-17       4.618348665945e-18 
 2328       1.456655495068e-11       6.117079656063e-13      -1.340280727985e-12       0.000000000000e+00       1.640300999843e-16       1.148466747610e-17       4.544669853603e-18 
 2329       1.457298168329e-11       6.065048783704e-13      -1.337946118761e-12       0.000000000000e+00       1.637047630114e-16       1.143709446161e-17       4.470505148743e-18 
 2330       1.457919923206e-11       6.013086484891e-13      -1.335375217693e-12       0.000000000000e+00       1.633801598195e-16       1.139284178624e-17       4.395909566037e-18 
 2331       1.458519035285e-11       5.961209782715e-13      -1.332569055460e-12       0.000000000000e+00       1.630562882670e-16       1.135196336246e-17       4.320938311696e-18 
 2332       1.459093774374e-11       5.909435757816e-13      -1.329528667821e-12       0.000000000000e+00       1.627331461968e-16       1.131451326532e-17       4.245646783671e-18 
 2333       1.459642404490e-11       5.857781548444e-13      -1.326255095623e-12       0.000000000000e+00       1.624107314367e-16       1.128054573268e-17       4.170090571866e-18 
 2334       1.460163183861e-11       5.806264350520e-13      -1.322749384804e-12       0.000000000000e+00       1.620890417989e-16       1.125011516533e-17       4.094325458335e-18 
 2335       1.460654364913e-11       5.754901417699e-13      -1.319012586402e-12       0.000000000000e+00       1.617680750802e-16       1.122327612718e-17       4.018407417497e-18 
 2336       1.461114194269e-11       5.703710061430e-13      -1.315045756556e-12       0.000000000000e+00       1.614478290622e-16       1.120008334541e-17       3.942392616338e-18 
 2337       1.461540912739e-11       5.652707651017e-13      -1.310849956518e-12       0.000000000000e+00       1.611283015106e-16       1.118059171064e-17       3.866337414616e-18 
 2338       1.461932937794e-11       5.601910414259e-13      -1.306426678171e-12       0.000000000000e+00       1.608094903029e-16       1.116483587217e-17       3.790295968875e-18 
 2339       1.462289412243e-11       5.551329831033e-13      -1.301779123489e-12       0.000000000000e+00       1.604913938083e-16       1.115276888378e-17       3.714313027669e-18 
 2340       1.462609658976e-11       5.500976217250e-13      -1.296910933102e-12       0.000000000000e+00       1.601740105098e-16       1.114432317401e-17       3.638431091627e-18 
 2341       1.462892998802e-11       5.450859922261e-13      -1.291825761524e-12       0.000000000000e+00       1.598573388774e-16       1.113943091599e-17       3.562692805711e-18 
 2342       1.463138750443e-11       5.400991328889e-13      -1.286527277167e-12       0.000000000000e+00       1.595413773682e-16       1.113802402712e-17       3.487140959368e-18 
 2343       1.463346230531e-11       5.351380853469e-13      -1.281019162356e-12       0.000000000000e+00       1.592261244264e-16       1.114003416880e-17       3.411818486680e-18 
 2344       1.463514753610e-11       5.302038945877e-13      -1.275305113346e-12       0.000000000000e+00       1.589115784831e-16       1.114539274615e-17       3.336768466524e-18 
 2345       1.463643632130e-11       5.252976089571e-13      -1.269388840339e-12       0.000000000000e+00       1.585977379565e-16       1.115403090771e-17       3.262034122718e-18 
 2346       1.463732176446e-11       5.204202801622e-13      -1.263274067493e-12       0.000000000000e+00       1.582846012517e-16       1.116587954519e-17       3.187658824183e-18 
 2347       1.463779694819e-11       5.155729632750e-13      -1.256964532944e-12       0.000000000000e+00       1.579721667608e-16       1.118086929316e-17       3.113686085090e-18 
 2348       1.463785493406e-11       5.107567167360e-13      -1.250463988817e-12       0.000000000000e+00       1.576604328629e-16       1.119893052878e-17       3.040159565017e-18 
 2349       1.463748876268e-11       5.059726023576e-13      -1.243776201244e-12       0.000000000000e+00       1.573493979240e-16       1.121999337152e-17       2.967123069103e-18 
 2350       1.463669145359e-11       5.012216853275e-13      -1.236904950379e-12       0.000000000000e+00       1.570390602970e-16       1.124398768288e-17       2.894620548200e-18 
 2351       1.463545600529e-11       4.965050342124e-13      -1.229854030410e-12       0.000000000000e+00       1.567294183219e-16       1.127084306610e-17       2.822696099026e-18 
 2352       1.463377539521e-11       4.918237209615e-13      -1.222627249580e-12       0.000000000000e+00       1.564204703252e-16       1.130048886590e-17       2.751393964322e-18 
 2353       1.463164257967e-11       4.871788209097e-13      -1.215228430197e-12       0.000000000000e+00       1.561122146205e-16       1.133285416814e-17       2.680758533002e-18 
 2354       1.462905049388e-11       4.825714127815e-13      -1.207661408653e-12       0.000000000000e+00       1.558046495084e-16       1.136786779964e-17       2.610834340310e-18 
 2355       1.462599205191e-11       4.780025786942e-13      -1.199930035437e-12       0.000000000000e+00       1.554977732761e-16       1.140545832779e-17       2.541666067971e-18 
 2356       1.462246014666e-11       4.734734041616e-13      -1.192038175152e-12       0.000000000000e+00       1.551915841976e-16       1.144555406033e-17       2.473298544346e-18 
 2357       1.461844764985e-11       4.689849780973e-13      -1.183989706530e-12       0.000000000000e+00       1.548860805339e-16       1.148808304508e-17       2.405776744586e-18 
 2358       1.461394741201e-11       4.645383928183e-13      -1.175788522445e-12       0.000000000000e+00       1.545812605326e-16       1.153297306960e-17       2.339145790783e-18 
 2359       1.460895226243e-11       4.601347440487e-13      -1.167438529932e-12       0.000000000000e+00       1.542771224281e-16       1.158015166096e-17       2.273450952128e-18 
 2360       1.460345500915e-11       4.557751309227e-13      -1.158943650200e-12       0.000000000000e+00       1.539736644417e-16       1.162954608545e-17       2.208737645063e-18 
 2361       1.459744843894e-11       4.514606559886e-13      -1.150307818648e-12       0.000000000000e+00       1.536708847812e-16       1.168108334828e-17       2.145051433431e-18 
 2362       1.459092531730e-11       4.471924252120e-13      -1.141534984881e-12       0.000000000000e+00       1.533687816413e-16       1.173469019330e-17       2.082438028636e-18 
 2363       1.458387838840e-11       4.429715479796e-13      -1.132629112722e-12       0.000000000000e+00       1.530673532033e-16       1.179029310274e-17       2.020943289792e-18 
 2364       1.457630037507e-11       4.387991371021e-13      -1.123594180234e-12       0.000000000000e+00       1.527665976352e-16       1.184781829691e-17       1.960613223878e-18 
 2365       1.456818397881e-11       4.346763088185e-13      -1.114434179728e-12       0.000000000000e+00       1.524665130917e-16       1.190719173392e-17       1.901493985892e-18 
 2366       1.455952187972e-11       4.306041827989e-13      -1.105153117782e-12       0.000000000000e+00       1.521670977140e-16       1.196833910942e-17       1.843631879007e-18 
 2367       1.455030673653e-11       4.265838821485e-13      -1.095755015258e-12       0.000000000000e+00       1.518683496301e-16       1.203118585628e-17       1.787073354718e-18 
 2368       1.454053118651e-11       4.226165334108e-13      -1.086243907312e-12       0.000000000000e+00       1.515702669546e-16       1.209565714434e-17       1.731865013002e-18 
 2369       1.453018784553e-11       4.187032665711e-13      -1.076623843416e-12       0.000000000000e+00       1.512728477886e-16       1.216167788011e-17       1.678053602471e-18 
 2370       1.451926930798e-11       4.148452150602e-13      -1.066898887366e-12       0.000000000000e+00       1.509760902198e-16       1.222917270651e-17       1.625686020523e-18 
 2371       1.450776814676e-11       4.110435157578e-13      -1.057073117306e-12       0.000000000000e+00       1.506799923226e-16       1.229806600256e-17       1.574809313495e-18 
 2372       1.449567691329e-11       4.072993089959e-13      -1.047150625734e-12       0.000000000000e+00       1.503845521576e-16       1.236828188312e-17       1.525470676823e-18 
 2373       1.448298813743e-11       4.036137385623e-13      -1.037135519524e-12       0.000000000000e+00       1.500897677723e-16       1.243974419860e-17       1.477717455187e-18 
 2374       1.446969432751e-11       3.999879517045e-13      -1.027031919941e-12       0.000000000000e+00       1.497956372005e-16       1.251237653469e-17       1.431597142671e-18 
 2375       1.445578797031e-11       3.964230991325e-13      -1.016843962650e-12       0.000000000000e+00       1.495021584625e-16       1.258610221205e-17       1.387157382916e-18 
 2376       1.444126153098e-11       3.929203350229e-13      -1.006575797740e-12       0.000000000000e+00       1.492093295653e-16       1.266084428606e-17       1.344445969269e-18 
 2377       1.442610933367e-11       3.894806376981e-13      -9.962315495495e-13       0.000000000000e+00       1.489171486135e-16       1.273654266188e-17       1.303489637502e-18 
 2378       1.441033321580e-11       3.861042704500e-13      -9.858151958601e-13       0.000000000000e+00       1.486256141452e-16       1.281320555543e-17       1.264230300882e-18 
 2379       1.439393690858e-11       3.827913174023e-13      -9.753306879915e-13       0.000000000000e+00       1.483347247986e-16       1.289085834881e-17       1.226588422638e-18 
 2380       1.437692415954e-11       3.795418625325e-13      -9.647819909315e-13       0.000000000000e+00       1.480444792003e-16       1.296952650385e-17       1.190484187439e-18 
 2381       1.435929873260e-11       3.763559896718e-13      -9.541730833513e-13       0.000000000000e+00       1.477548759658e-16       1.304923556217e-17       1.155837501099e-18 
 2382       1.434106440807e-11       3.732337825045e-13      -9.435079576193e-13       0.000000000000e+00       1.474659136991e-16       1.313001114526e-17       1.122567990280e-18 
 2383       1.432222498266e-11       3.701753245677e-13      -9.327906198161e-13       0.000000000000e+00       1.471775909928e-16       1.321187895454e-17       1.090595002194e-18 
 2384       1.430278426954e-11       3.671806992514e-13      -9.220250897486e-13       0.000000000000e+00       1.468899064282e-16       1.329486477150e-17       1.059837604309e-18 
 2385       1.428274609828e-11       3.642499897976e-13      -9.112154009647e-13       0.000000000000e+00       1.466028585751e-16       1.337899445774e-17       1.030214584051e-18 
 2386       1.426211431495e-11       3.613832793007e-13      -9.003656007678e-13       0.000000000000e+00       1.463164459919e-16       1.346429395505e-17       1.001644448507e-18 
 2387       1.424089278211e-11       3.585806507064e-13      -8.894797502309e-13       0.000000000000e+00       1.460306672255e-16       1.355078928551e-17       9.740454241293e-19 
 2388       1.421908537879e-11       3.558421868120e-13      -8.785619242117e-13       0.000000000000e+00       1.457455208115e-16       1.363850655155e-17       9.473354564388e-19 
 2389       1.419669600057e-11       3.531679702659e-13      -8.676162113665e-13       0.000000000000e+00       1.454610052738e-16       1.372747193607e-17       9.214322097283e-19 
 2390       1.417372855955e-11       3.505580835671e-13      -8.566467141650e-13       0.000000000000e+00       1.451771191250e-16       1.381771170249e-17       8.962530667662e-19 
 2391       1.415018698440e-11       3.480126090653e-13      -8.456575489047e-13       0.000000000000e+00       1.448938608661e-16       1.390925219481e-17       8.717151284996e-19 
 2392       1.412607522038e-11       3.455316289602e-13      -8.346528457254e-13       0.000000000000e+00       1.446112289867e-16       1.400211983776e-17       8.477352137581e-19 
 2393       1.410139722931e-11       3.431152253012e-13      -8.236367486236e-13       0.000000000000e+00       1.443292219647e-16       1.409634113683e-17       8.242298589571e-19 
 2394       1.407615698965e-11       3.407634799876e-13      -8.126134154671e-13       0.000000000000e+00       1.440478382665e-16       1.419194267835e-17       8.011153178012e-19 
 2395       1.405035849649e-11       3.384764747677e-13      -8.015870180092e-13       0.000000000000e+00       1.437670763470e-16       1.428895112961e-17       7.783075609877e-19 
 2396       1.402400576156e-11       3.362542912387e-13      -7.905617419036e-13       0.000000000000e+00       1.434869346496e-16       1.438739323890e-17       7.557222759103e-19 
 2397       1.399710281327e-11       3.340970108465e-13      -7.795417867186e-13       0.000000000000e+00       1.432074116059e-16       1.448729583562e-17       7.332748663621e-19 
 2398       1.396965369671e-11       3.320047148852e-13      -7.685313659517e-13       0.000000000000e+00       1.429285056360e-16       1.458868583034e-17       7.108804522394e-19 
 2399       1.394166247369e-11       3.299774844971e-13      -7.575347070437e-13       0.000000000000e+00       1.426502151484e-16       1.469159021492e-17       6.884538692451e-19 
 2400       1.391313322271e-11       3.280154006719e-13      -7.465560513939e-13       0.000000000000e+00       1.423725385399e-16       1.479603606253e-17       6.659096685922e-19 
 2401       1.388407003906e-11       3.261185442468e-13      -7.355996543739e-13       0.000000000000e+00       1.420954741957e-16       1.490205052780e-17       6.431621167069e-19 
 2402       1.385447703475e-11       3.242869959063e-13      -7.246697853424e-13       0.000000000000e+00       1.418190204894e-16       1.500966084684e-17       6.201251949326e-19 
 2403       1.382435833861e-11       3.225208361813e-13      -7.137707276597e-13       0.000000000000e+00       1.415431757827e-16       1.511889433739e-17       5.967125992330e-19 
 2404       1.379371809622e-11       3.208201454493e-13      -7.029067787021e-13       0.000000000000e+00       1.412679384259e-16       1.522977839882e-17       5.728377398956e-19 
 2405       1.376256047003e-11       3.191850039340e-13      -6.920822498762e-13       0.000000000000e+00       1.409933067574e-16       1.534234051228e-17       5.484137412354e-19 
